-416.61297658956084	-243.5789693334471	4.4033445963871
-412.8543370431697	-243.41520912594515	4.1972487459622485
-409.0773915958066	-243.21225838952546	3.995753712277151
-405.28323871359373	-242.97037273491912	3.7992001453726076
-401.472978306625	-242.6898255016641	3.6078976110850416
-397.6477113082702	-242.37090768971476	3.4221241199706447
-393.80853925474804	-242.0139278832649	3.2421258418567516
-389.95656386514696	-241.61921216680753	3.0681170037699537
-386.092886622049	-241.18710403345378	2.900279967809683
-382.21860835293637	-240.7179642855449	2.7387654843961404
-378.3348288125488	-240.2121709275909	2.583693115227672
-374.44264626635237	-239.67011905156699	2.4351518192443113
-370.5431570752877	-239.09222071461065	2.2932006939171803
-366.6374552819708	-238.47890480916303	2.1578698632756197
-362.72663219850733	-237.83061692559752	2.029161503249735
-358.81177599608384	-237.14781920738807	1.9070509941517888
-354.8939712965027	-236.43099019886614	1.7914881894508485
-350.97429876582316	-235.68062468562488	1.6823987894139654
-347.05383471027227	-234.89723352762906	1.5796858076984384
-343.13365067458034	-234.0813434850865	1.4832311185860567
-339.2148130429103	-233.2334970371575	1.3928970722521603
-335.29838264253294	-232.35425219355895	1.3085281652637533
-331.38541435040815	-231.44418229914163	1.229952753398959
-327.47695670282724	-230.5038758315098	1.1569847938771662
-323.5740515082725	-229.5339361917647	1.0894256041826071
-319.6777334636489	-228.53498148844957	1.0270656248528753
-315.7890297740325	-227.5076443147762	0.9696861738846485
-311.90895977609665	-226.45257151922732	0.9170611807795418
-308.03853456535677	-225.3704239696138	0.8689588887085187
-304.1787566273838	-224.26187631068623	0.8251435138097818
-300.3306194731318	-223.12761671538982	0.7853768512474527
-296.49510727852083	-221.96834662986242	0.7494198183403603
-292.67319452842344	-220.78478051227654	0.7170339258165277
-288.8658456651827	-219.57764556562265	0.687982669052014
-285.07401474181046	-218.34768146454488	0.6620328320063437
-281.2986450800001	-217.0956400763365	0.638955697462853
-277.54066893308243	-215.8222851762008	0.6185281581136294
-273.8010071540564	-214.5283921568924	0.6005337239872064
-270.08056886883077	-213.2147477328575	0.5847634226949678
-266.38025115479815	-211.88214963898554	0.5710165899609474
-262.70093872486757	-210.53140632409693	0.5591015488913503
-259.04350361707776	-209.1633366392856	0.5488361774266175
-255.40880488991144	-207.77876952124186	0.5400483643919668
-251.79768832343072	-206.37854367068715	0.5325763555144
-248.21098612634214	-204.96350722603773	0.5262689916974643
-244.64951664911152	-203.53451743244392	0.5209858427321684
-241.11408410323517	-202.0924403063262	0.5165972404665718
-237.60547828677306	-200.6381502955478	0.5129842162508254
-234.12447431625282	-199.1725299353612	0.5100383482129034
-230.6718323650418	-197.6964695002654	0.5076615245971371

